,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,SalePrice,is_remodeled,bsmt_cond_dmy,fireplace_qu_dmy,garage_cond_dmy,is_new,is_SBrkr,has_stone_mas_vnr,lot_is_regular,has_slope
212,20,RL,65.0,7800,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,Hip,HdBoard,47.0,TA,TA,CBlock,Mn,BLQ,Rec,864.0,Ex,Y,892,1,Gd,Typ,missing,Detchd,416.0,Y,0,0,0,0,0,2010,11.834284063781393,0,0,0,1,0,1,0,1,0
928,20,RL,113.0,13438,HLS,Corner,Timber,Norm,1Fam,1Story,9,5,Gable,CemntBd,246.0,Ex,TA,CBlock,Gd,GLQ,Unf,2190.0,Ex,Y,2036,1,Ex,Typ,Ex,Attchd,780.0,Y,90,154,0,0,0,2009,12.92391243868049,1,0,0,1,0,1,1,0,0
635,70,RL,60.0,7200,Lvl,Corner,OldTown,Street,1Fam,2Story,7,9,Gable,VinylSd,0.0,Gd,Gd,PConc,No,Unf,Unf,560.0,Ex,Y,1690,1,Gd,Typ,missing,Detchd,624.0,Y,0,0,112,0,0,2009,11.960811288962345,0,0,0,1,0,1,0,1,0
2436,120,RL,40.0,3876,Lvl,Inside,Greens,Norm,Twnhs,1Story,8,5,Gable,Wd Sdng,0.0,Gd,TA,CBlock,Gd,GLQ,Rec,1226.0,TA,Y,1226,1,Gd,Typ,TA,Attchd,484.0,Y,133,60,0,0,0,2006,12.043553716032399,1,0,0,1,0,1,0,0,0
2382,60,FV,65.0,8125,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,770.0,Ex,Y,1576,1,Gd,Typ,missing,Attchd,614.0,Y,0,50,0,0,0,2006,12.190959007720126,1,0,0,1,1,1,0,1,0
1266,50,RM,100.0,12665,Lvl,Inside,OldTown,Street,1Fam,1.5Fin,5,8,Gable,Wd Sdng,0.0,TA,TA,BrkTil,Mn,Unf,Unf,876.0,Gd,Y,1416,1,TA,Typ,Gd,Detchd,720.0,Y,418,0,194,0,0,2008,11.94405831982697,0,0,0,1,0,1,0,0,0
344,60,RL,60.0,7500,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,GLQ,Unf,952.0,Gd,Y,1636,1,TA,Typ,TA,Attchd,440.0,Y,0,84,0,0,0,2009,12.160028707028767,0,0,0,1,0,1,0,1,0
939,20,RL,100.0,21750,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,4,Hip,HdBoard,75.0,TA,Fa,Slab,missing,missing,missing,0.0,TA,Y,1771,1,TA,Min1,TA,Attchd,336.0,Y,0,0,0,0,0,2009,11.652687407345388,0,1,0,1,0,1,0,1,0
1824,20,RL,68.253174,14357,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5,5,Hip,Wd Sdng,0.0,TA,TA,CBlock,No,ALQ,LwQ,864.0,TA,Y,1187,1,TA,Typ,TA,Attchd,440.0,Y,128,0,0,0,0,2007,11.852962767755937,1,0,0,1,0,1,0,0,0
1429,20,RL,85.0,11049,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,Gable,VinylSd,0.0,Gd,TA,PConc,Av,Unf,Unf,1234.0,Ex,Y,1234,1,Gd,Typ,missing,Attchd,484.0,Y,0,30,0,0,0,2008,12.100156419938624,1,0,0,1,0,1,0,1,0
1683,60,RL,64.0,7713,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,16.0,Gd,TA,PConc,No,Unf,Unf,728.0,Ex,Y,1456,1,Gd,Typ,missing,Attchd,400.0,Y,100,24,0,0,0,2007,12.087255325185739,1,0,0,1,1,1,1,1,0
126,80,RL,80.0,9600,Lvl,Inside,NAmes,Norm,1Fam,Sep,6,6,Gable,AsbShng,164.0,TA,TA,CBlock,Av,BLQ,LwQ,1156.0,Ex,Y,1520,1,TA,Typ,Gd,Other,364.0,Y,0,0,189,0,0,2010,11.938193200374572,0,0,0,1,0,1,0,1,0
2230,20,RL,68.253174,39384,Low,CulDSac,NAmes,Norm,1Fam,1Story,6,6,Gable,Wd Sdng,902.0,TA,TA,CBlock,Gd,ALQ,Unf,1705.0,Ex,Y,1390,1,Ex,Min1,Gd,Attchd,550.0,Y,0,189,0,0,0,2006,12.437184366493561,1,0,0,1,0,1,1,0,0
65,20,FV,84.0,10440,Lvl,Corner,Somerst,Norm,1Fam,1Story,6,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,GLQ,Unf,1468.0,Ex,Y,1468,1,Gd,Typ,Gd,Attchd,528.0,Y,0,102,0,216,0,2010,12.511717418356127,1,0,0,1,0,1,0,1,0
765,20,RL,62.0,7440,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,Gable,Wd Sdng,0.0,TA,TA,CBlock,No,BLQ,Unf,1089.0,TA,Y,1089,1,TA,Typ,Gd,Detchd,252.0,P,328,0,0,0,0,2009,11.736069016284437,1,0,0,1,0,1,0,1,0
2643,70,RL,114.0,19950,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,7,Gable,WdShing,0.0,TA,TA,PConc,No,Unf,Unf,672.0,Ex,Y,2009,1,TA,Typ,Gd,Other,795.0,P,0,42,0,180,0,2006,12.367340793126296,0,0,0,1,0,1,0,1,0
2478,90,RL,68.253174,8917,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,5,Gable,Plywood,0.0,TA,TA,CBlock,No,Unf,Unf,1584.0,TA,Y,1584,2,TA,Typ,missing,Detchd,506.0,Y,0,0,0,0,0,2006,11.686878772093667,1,0,0,1,0,1,0,0,0
2224,20,RL,65.0,11625,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,7,Gable,HdBoard,0.0,TA,TA,CBlock,No,ALQ,Unf,816.0,TA,Y,816,1,TA,Typ,missing,Attchd,264.0,Y,330,0,0,0,0,2007,11.842229212112828,1,0,0,1,0,1,0,0,0
1950,50,RM,68.253174,6240,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,5,Gable,VinylSd,0.0,TA,TA,BrkTil,No,LwQ,Unf,861.0,Gd,Y,1409,1,TA,Typ,Gd,Detchd,528.0,Y,225,0,84,0,0,2007,11.744037185933616,0,0,0,1,0,1,0,1,0
2200,20,RL,93.0,15306,HLS,Corner,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,100.0,Gd,TA,PConc,Gd,GLQ,Unf,1732.0,Ex,Y,1776,1,Gd,Typ,Gd,Attchd,712.0,Y,0,0,0,0,0,2007,12.554836882168736,0,0,0,1,1,1,1,0,0
1519,20,RL,68.253174,15498,Lvl,Corner,Timber,Norm,1Fam,1Story,8,6,Hip,Stone,0.0,Gd,TA,CBlock,Av,ALQ,LwQ,1565.0,TA,Y,2898,1,Gd,Typ,Gd,Attchd,665.0,Y,0,72,174,0,0,2008,12.567237494741757,1,0,0,1,0,1,0,0,0
1398,20,RL,68.253174,12250,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,Gable,HdBoard,180.0,TA,TA,CBlock,Mn,ALQ,Unf,864.0,Ex,Y,1174,1,TA,Typ,missing,Attchd,528.0,Y,211,0,280,0,0,2008,11.970350312009105,1,0,0,1,0,1,0,0,0
2563,50,RM,50.0,6000,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,Gable,MetalSd,145.0,TA,Gd,PConc,No,Unf,Unf,816.0,Ex,Y,1566,1,Gd,Typ,missing,Detchd,450.0,Y,24,0,296,0,0,2006,11.842229212112828,0,0,0,1,0,1,0,1,0
459,80,RL,68.253174,7750,Lvl,Inside,Gilbert,Norm,1Fam,Sep,8,5,Hip,VinylSd,0.0,Gd,TA,PConc,No,GLQ,Unf,408.0,Ex,Y,1419,1,Gd,Typ,TA,BuiltIn,527.0,Y,120,0,0,0,0,2009,12.123234367221169,1,0,0,1,0,1,0,1,0
1180,20,RL,68.253174,11332,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,Gable,Wd Sdng,0.0,TA,TA,CBlock,No,BLQ,Unf,1118.0,Ex,Y,1118,1,Gd,Typ,missing,Attchd,264.0,Y,290,0,0,0,0,2008,11.938193200374572,0,0,0,1,0,1,0,0,0
660,50,RL,60.0,8064,Lvl,Corner,NAmes,Street,1Fam,1.5Fin,6,7,Gable,MetalSd,0.0,TA,TA,CBlock,No,LwQ,Unf,864.0,TA,Y,1495,1,TA,Typ,missing,Detchd,576.0,Y,180,36,0,0,0,2009,11.813030057420567,0,0,0,1,0,1,0,1,0
2279,20,RL,71.0,9353,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,Gable,MetalSd,0.0,TA,TA,CBlock,No,Unf,Unf,864.0,Gd,Y,864,1,TA,Typ,missing,Attchd,280.0,Y,0,0,0,0,0,2006,11.661776411702583,1,0,0,1,0,1,0,1,0
198,70,RL,68.253174,24090,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7,7,Gable,MetalSd,0.0,TA,Gd,CBlock,Mn,Unf,Unf,1032.0,Ex,Y,2403,1,TA,Typ,TA,Attchd,349.0,Y,56,0,318,0,0,2010,12.406561506279576,0,0,0,1,0,1,0,1,0
2242,60,RL,42.0,13751,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,248.0,Gd,TA,PConc,Av,GLQ,Unf,1700.0,Ex,Y,2212,1,Gd,Typ,Gd,Attchd,773.0,Y,237,38,0,115,0,2006,12.641096555879882,0,0,0,1,1,1,0,0,0
1179,20,RL,68.253174,12493,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,Gable,Wd Sdng,0.0,TA,TA,PConc,No,ALQ,Rec,1100.0,TA,Y,1100,1,TA,Typ,Po,Attchd,312.0,Y,355,0,0,0,0,2008,11.856515169360305,1,0,1,1,0,1,0,0,0
2039,20,RL,74.0,8556,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,Av,Unf,Unf,1240.0,Ex,Y,1240,1,Gd,Typ,missing,Attchd,826.0,Y,140,93,0,0,0,2007,12.175613438045465,1,0,0,1,0,1,0,1,0
1331,50,RL,80.0,17120,Lvl,Inside,ClearCr,Street,1Fam,1.5Fin,4,4,Gable,WdShing,0.0,TA,TA,CBlock,missing,missing,missing,0.0,TA,Y,1588,1,TA,Min2,Gd,Detchd,680.0,N,0,59,0,0,0,2008,11.808813773969108,1,1,0,1,0,1,0,1,0
286,20,RL,100.0,17500,Lvl,Inside,Crawfor,Pos,1Fam,1Story,7,8,Gable,BrkFace,0.0,Gd,Gd,PConc,Av,GLQ,Unf,1902.0,TA,Y,1902,1,Ex,Typ,TA,Attchd,567.0,Y,0,207,162,0,0,2010,12.721885810807203,0,0,0,1,0,1,0,1,0
633,30,RL,52.0,9022,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,8,Gable,VinylSd,0.0,Gd,TA,BrkTil,No,Unf,Unf,768.0,Ex,Y,792,1,Gd,Typ,missing,Detchd,240.0,N,316,0,120,0,0,2009,11.603679828238693,0,0,0,0,0,1,0,1,0
1797,80,RL,80.0,9600,Lvl,FR,Veenker,Street,1Fam,Sep,6,7,Hip,Plywood,360.0,Gd,Gd,CBlock,No,Unf,Unf,528.0,Ex,Y,1855,1,TA,Typ,TA,Attchd,512.0,Y,113,100,0,0,0,2007,12.138863895836725,0,0,0,1,0,1,0,1,0
63,20,FV,75.0,9000,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,Gable,VinylSd,36.0,Gd,TA,PConc,Av,GLQ,Unf,1566.0,Ex,Y,1566,1,Gd,Typ,missing,Attchd,750.0,Y,144,168,0,0,0,2010,12.478006361013815,1,0,0,1,0,1,1,1,0
98,20,FV,57.0,12853,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,Gable,CemntBd,0.0,Gd,TA,PConc,No,GLQ,Unf,1642.0,Ex,Y,1418,1,Gd,Typ,Gd,Attchd,852.0,Y,160,192,0,0,0,2010,12.498428777526835,1,1,0,1,1,1,0,0,0
788,90,RL,68.253174,7939,Lvl,Inside,SawyerW,Street,Duplex,2Story,7,5,Hip,VinylSd,23.0,TA,TA,PConc,No,GLQ,Unf,1168.0,Ex,Y,2787,2,TA,Typ,TA,BuiltIn,820.0,Y,312,0,0,0,0,2009,12.504323669331189,1,0,0,1,0,1,0,1,0
1700,60,RL,68.253174,7750,Lvl,Inside,Gilbert,RRn,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,660.0,Ex,Y,1320,1,Gd,Typ,missing,Attchd,400.0,Y,0,48,0,0,0,2007,11.99535161421452,1,0,0,1,0,1,0,1,0
603,20,RL,120.0,13560,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,3,Hip,Wd Sdng,216.0,TA,TA,CBlock,No,Unf,Unf,1392.0,Gd,Y,1392,1,TA,Maj2,TA,Attchd,576.0,Y,0,0,240,0,0,2009,11.608235644774552,1,1,0,1,0,1,0,1,0
913,30,C (all),60.0,10200,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,6,Gable,MetalSd,0.0,TA,TA,BrkTil,No,Unf,Unf,572.0,Fa,N,572,1,TA,Typ,missing,Detchd,200.0,N,0,0,72,0,0,2009,11.225243392518447,0,0,0,1,0,0,0,1,0
1364,50,RL,66.0,21780,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,6,7,Gable,Wd Sdng,0.0,TA,TA,BrkTil,Mn,Unf,Unf,1163.0,Ex,Y,1674,1,TA,Typ,Gd,Detchd,396.0,N,72,36,0,144,0,2008,12.128111104060462,0,0,0,1,0,1,0,1,0
611,20,RL,70.0,8750,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,Gable,BrkFace,0.0,TA,TA,CBlock,No,Rec,BLQ,1202.0,TA,Y,1202,1,TA,Typ,missing,Attchd,304.0,Y,0,35,120,0,0,2009,11.695247021764184,1,0,0,1,0,1,0,1,0
16,20,RL,85.0,13175,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,Gable,Plywood,119.0,TA,TA,CBlock,No,ALQ,Rec,1542.0,TA,Y,2073,1,TA,Min1,TA,Attchd,500.0,Y,349,0,0,0,0,2010,12.254862809699606,0,0,0,1,0,1,1,1,0
753,50,RL,68.253174,11250,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,5,Gable,Wd Sdng,0.0,TA,TA,CBlock,Av,Unf,Unf,1104.0,Ex,Y,1788,1,TA,Min2,TA,Attchd,304.0,Y,120,0,0,0,0,2009,11.992260421644849,0,0,0,1,0,0,0,1,0
1555,20,RL,74.0,12395,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,6,Gable,HdBoard,0.0,TA,TA,CBlock,No,ALQ,Unf,864.0,TA,Y,889,1,TA,Typ,missing,Attchd,484.0,Y,0,0,0,0,0,2008,11.831379196088763,1,0,0,1,0,1,0,1,0
2776,30,RM,50.0,7030,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,6,Gable,MetalSd,0.0,TA,TA,BrkTil,No,Unf,Unf,641.0,Gd,Y,641,1,Fa,Typ,missing,Detchd,272.0,N,184,0,70,0,0,2006,11.350406535472453,0,0,0,1,0,1,0,1,0
884,70,RL,60.0,7200,Lvl,Inside,SWISU,Street,1Fam,2Story,7,9,Gable,Wd Sdng,0.0,Gd,Gd,PConc,No,ALQ,BLQ,560.0,Ex,Y,1135,1,Gd,Typ,missing,Detchd,576.0,Y,256,0,0,0,0,2009,11.951180395901384,0,0,0,1,0,1,0,1,0
2064,20,RL,72.0,10665,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,167.0,Gd,TA,PConc,Av,GLQ,Unf,1453.0,Ex,Y,1479,1,Gd,Typ,missing,Attchd,558.0,Y,144,29,0,0,0,2007,12.328290278254423,1,0,0,1,0,1,0,0,0
1726,20,RL,74.0,8847,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,Gable,VinylSd,148.0,Gd,TA,PConc,Av,GLQ,Unf,1538.0,Ex,Y,1538,1,Gd,Typ,missing,Attchd,484.0,Y,146,40,0,0,0,2007,12.468436909997665,1,0,0,1,0,1,0,1,0
1127,160,FV,34.0,3604,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,689.0,Ex,Y,1392,1,Gd,Typ,missing,Detchd,540.0,Y,0,102,0,0,0,2008,11.891361900690473,1,0,0,1,0,1,0,1,0
289,120,RM,35.0,3907,HLS,Inside,Blueste,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,0.0,Gd,TA,CBlock,Av,GLQ,Unf,1191.0,Gd,Y,1191,1,Gd,Typ,TA,Attchd,531.0,Y,112,81,0,0,0,2010,11.998433280751929,1,0,0,1,0,1,0,0,0
194,70,RM,60.0,12900,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,8,Gable,Wd Sdng,0.0,Gd,Gd,PConc,No,Unf,Unf,780.0,Ex,Y,1560,1,Gd,Typ,missing,Other,0.0,N,344,0,0,168,0,2010,11.982303898822046,0,0,0,0,0,1,0,1,0
985,20,RL,78.0,12090,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,Gable,MetalSd,210.0,TA,Gd,CBlock,No,GLQ,LwQ,1422.0,TA,Y,1422,1,Gd,Typ,TA,Attchd,576.0,Y,276,0,0,0,0,2008,12.075394321888057,1,0,0,1,0,1,0,0,0
524,60,RL,70.0,7703,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,6,Gable,HdBoard,0.0,Gd,Gd,PConc,No,GLQ,Rec,816.0,Ex,Y,1730,1,Gd,Typ,missing,Attchd,528.0,Y,0,91,0,168,0,2009,12.052338545588132,1,0,0,1,0,1,0,1,0
2344,120,RL,43.0,3010,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,Gable,VinylSd,16.0,Gd,TA,PConc,Av,GLQ,Unf,1248.0,Ex,Y,1248,1,Gd,Typ,missing,Attchd,438.0,Y,108,0,0,0,0,2006,12.0271851854705,0,0,0,1,1,1,0,1,0
2378,20,FV,81.0,11216,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,1489.0,Ex,Y,1489,1,Gd,Typ,Gd,Attchd,776.0,Y,0,140,0,0,0,2006,12.3570755190667,1,0,0,1,1,1,0,1,0
1133,120,FV,35.0,4109,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,5,Gable,VinylSd,260.0,Gd,TA,PConc,Av,GLQ,Unf,1557.0,Ex,Y,1557,1,Ex,Typ,TA,Attchd,484.0,Y,124,113,0,0,0,2008,12.628067055589549,0,0,0,1,0,1,0,0,0
2565,50,RM,56.0,9576,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,7,Gable,VinylSd,0.0,TA,TA,CBlock,No,Rec,Unf,770.0,TA,Y,1182,1,TA,Typ,missing,Detchd,378.0,Y,0,0,0,0,0,2006,11.695247021764184,0,0,0,1,0,1,0,1,0
2487,20,RL,80.0,11600,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,Hip,Wd Sdng,175.0,TA,TA,CBlock,No,Rec,Unf,1383.0,TA,Y,1383,1,TA,Typ,missing,Attchd,292.0,Y,0,45,0,0,0,2006,11.886211674714158,1,0,0,1,0,1,0,1,0
2525,20,RL,73.0,7100,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,Gable,WdShing,0.0,TA,TA,CBlock,No,GLQ,Unf,816.0,TA,Y,816,1,TA,Typ,missing,Detchd,308.0,Y,0,0,0,0,0,2006,11.77452020265869,1,0,0,1,0,0,0,0,0
668,90,RM,57.0,10307,Lvl,Inside,OldTown,Norm,Duplex,2Story,6,5,Gable,Wd Sdng,0.0,TA,TA,CBlock,Mn,LwQ,Unf,972.0,Gd,N,1944,2,TA,Typ,missing,Detchd,324.0,N,0,28,169,0,0,2009,11.547326891687561,0,0,0,1,0,0,0,1,0
1795,20,RL,90.0,10768,Lvl,Corner,Veenker,Norm,1Fam,1Story,5,8,Gable,Plywood,0.0,Gd,Gd,CBlock,Gd,ALQ,Unf,1437.0,TA,Y,1437,1,Gd,Typ,Fa,Attchd,528.0,Y,0,21,0,180,0,2007,12.292250341771226,0,0,1,1,0,1,0,0,0
2517,20,RL,84.0,8658,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,Gable,Wd Sdng,101.0,TA,TA,CBlock,No,Rec,Unf,1088.0,Ex,Y,1324,1,TA,Typ,TA,Attchd,440.0,Y,0,138,0,0,0,2006,11.982929094215963,1,0,0,1,0,1,0,1,0
2817,160,RM,21.0,1533,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,4,5,Gable,CemntBd,0.0,TA,TA,CBlock,No,Rec,Unf,546.0,TA,Y,1092,1,TA,Typ,missing,Other,286.0,Y,0,0,0,0,0,2006,11.379965337713998,1,0,0,1,0,1,0,1,0
1081,60,RL,80.0,9428,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,Hip,VinylSd,310.0,Gd,TA,PConc,Av,GLQ,Unf,955.0,Ex,Y,1874,1,Gd,Typ,Gd,Attchd,880.0,Y,168,108,0,0,0,2008,12.604513138701373,0,0,0,1,1,1,1,1,0
9,60,RL,75.0,10000,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,Gable,HdBoard,0.0,TA,TA,PConc,No,Unf,Unf,763.0,Gd,Y,1655,1,TA,Typ,TA,Attchd,440.0,Y,157,84,0,0,0,2010,12.077670930725649,0,0,0,1,0,1,0,0,0
482,60,RL,68.253174,11692,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,Gable,HdBoard,372.0,Gd,TA,PConc,No,GLQ,Unf,1173.0,Ex,Y,2232,1,Gd,Typ,TA,Attchd,623.0,Y,173,165,0,0,0,2009,12.481998382283352,0,0,0,1,0,1,0,0,0
2774,50,RM,50.0,7000,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,7,Hip,MetalSd,0.0,TA,TA,PConc,No,ALQ,Unf,861.0,Ex,Y,1285,1,TA,Typ,missing,Detchd,506.0,Y,96,0,132,0,0,2006,11.887243844081556,0,0,0,1,0,1,0,1,0
2362,60,RL,84.0,9660,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,Gable,VinylSd,242.0,Gd,TA,PConc,No,GLQ,Unf,1044.0,Ex,Y,1976,1,Gd,Typ,Ex,Attchd,885.0,Y,210,31,0,0,0,2006,12.56374708980199,1,0,0,1,0,1,0,0,0
2291,160,RM,21.0,1680,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,Gable,HdBoard,297.0,TA,TA,CBlock,No,Unf,Unf,483.0,TA,Y,987,1,TA,Typ,Po,Attchd,288.0,Y,0,0,0,0,0,2006,11.456355113481834,1,0,1,1,0,1,0,1,0
1173,20,RL,75.0,8250,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,Hip,HdBoard,260.0,TA,TA,CBlock,No,Rec,Unf,1092.0,Ex,Y,1092,1,TA,Typ,missing,Attchd,504.0,Y,0,0,0,0,0,2008,11.884489021402711,1,0,0,0,0,1,1,1,0
536,20,RL,68.253174,9316,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,Gable,HdBoard,0.0,TA,TA,CBlock,No,Rec,Unf,1024.0,Gd,Y,1020,1,TA,Typ,missing,Attchd,288.0,Y,171,0,0,0,0,2009,11.728842971192698,1,0,0,1,0,1,0,0,0
433,120,RL,47.0,6904,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,6,5,Gable,VinylSd,240.0,Gd,TA,PConc,Av,ALQ,Unf,1358.0,Ex,Y,1358,1,Gd,Typ,Gd,Attchd,484.0,Y,192,36,0,0,0,2009,12.269047444691562,1,0,0,1,0,1,1,0,0
262,20,RL,65.0,8773,Lvl,FR,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,98.0,Gd,TA,PConc,Av,GLQ,Unf,1414.0,Ex,Y,1414,1,Gd,Typ,missing,Attchd,494.0,Y,132,105,0,0,0,2010,12.130810161029627,1,0,0,1,0,1,0,1,0
1052,60,RL,68.253174,8010,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,0.0,Gd,TA,PConc,No,Unf,Unf,840.0,Ex,Y,1720,1,Gd,Typ,Gd,BuiltIn,400.0,Y,138,48,0,0,0,2008,12.144197241812087,0,0,0,1,0,1,0,0,0
170,50,RM,50.0,5500,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5,7,Gable,Wd Sdng,0.0,TA,TA,BrkTil,No,LwQ,ALQ,926.0,TA,Y,1316,1,TA,Typ,missing,Detchd,484.0,Y,0,0,0,0,0,2010,11.77528972943772,0,0,0,1,0,1,0,1,0
1630,20,RL,93.0,12030,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,Hip,VinylSd,254.0,Ex,TA,PConc,No,Unf,Unf,1694.0,Ex,Y,1694,1,Gd,Typ,missing,Attchd,818.0,Y,168,228,0,0,0,2007,12.669806661762314,1,0,0,1,1,1,0,1,0
569,20,RL,62.0,7130,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,HdBoard,0.0,TA,TA,PConc,No,BLQ,Unf,864.0,TA,Y,864,1,TA,Typ,missing,Attchd,312.0,Y,0,0,0,0,0,2009,11.77528972943772,1,0,0,1,0,1,0,1,0
185,30,RM,50.0,5000,Lvl,Inside,BrkSide,Street,1Fam,1Story,4,7,Gable,MetalSd,0.0,TA,TA,BrkTil,No,Rec,Unf,765.0,TA,N,765,1,Gd,Typ,missing,Detchd,200.0,P,135,0,41,0,0,2010,11.37366339763672,0,0,0,1,0,0,0,1,0
544,160,FV,30.0,3000,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,5,Gable,VinylSd,76.0,Gd,TA,PConc,Av,GLQ,Unf,612.0,Ex,Y,1224,1,Gd,Typ,missing,Detchd,528.0,Y,0,234,0,0,0,2009,12.065274916913605,1,0,0,1,1,1,1,1,0
2614,20,RL,75.0,11235,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4,5,Gable,HdBoard,51.0,TA,TA,CBlock,No,Rec,Unf,1051.0,Gd,Y,1382,1,TA,Typ,Po,Attchd,459.0,Y,0,82,0,0,0,2006,11.904967552746252,0,0,1,1,0,1,0,1,0
2176,20,RL,71.0,9187,Bnk,Corner,Mitchel,Norm,1Fam,1Story,6,5,Gable,VinylSd,0.0,TA,Gd,PConc,No,ALQ,Unf,1084.0,TA,Y,1080,1,TA,Typ,missing,Attchd,484.0,Y,120,0,158,0,0,2007,11.805595078933049,1,0,0,1,0,1,0,1,0
2033,20,RL,91.0,10652,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,Gable,VinylSd,306.0,Gd,TA,PConc,Av,Unf,Unf,1494.0,Ex,Y,1494,1,Gd,Typ,Gd,Attchd,840.0,Y,160,33,0,0,0,2007,12.540757571577291,0,0,0,1,1,1,1,0,0
